Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU31,OUT017,3760.5251596470443
NCN19,OUT027,4854.982994989862
FDK56,OUT027,5371.704579817681
FDK58,OUT017,1807.8498830292017
NCJ42,OUT035,1814.0018526176234
FDZ34,OUT027,5500.7161125264365
FDA52,OUT018,2560.404036798143
NCR29,OUT013,845.0451240989722
FDT48,OUT035,3448.7950738348973
DRJ51,OUT019,858.5665506426161
NCS54,OUT046,2949.473466140414
FDV01,OUT035,2619.623553316343
DRG51,OUT027,4376.840490082284
NCG42,OUT013,2093.6963047058302
FDA51,OUT049,1833.630812426395
FDV19,OUT010,474.1461736072779
NCT18,OUT045,2961.276540422019
NCS41,OUT045,2954.9987744864775
FDO03,OUT046,3782.21133373365
FDL12,OUT010,49.53541738436115
FDY37,OUT010,399.7239048024713
FDI58,OUT049,1501.3677655299673
FDT28,OUT018,2125.538395885631
NCC42,OUT010,368.23125730809664
FDO01,OUT017,2143.625704097716
FDJ02,OUT013,2468.7881310034486
FDQ04,OUT018,522.2635065060834
DRL47,OUT013,1992.5177396780175
FDZ32,OUT035,1804.9867866723453
FDC35,OUT035,3600.394405712766
FDX14,OUT045,1156.008137935314
FDZ35,OUT013,1686.8703341473745
FDL14,OUT013,2343.7889166374916
FDO04,OUT049,957.3401685801409
DRK11,OUT017,2498.289306571827
FDB44,OUT018,3147.7846785933784
FDZ50,OUT049,3345.8150163048335
FDI12,OUT027,2594.7672965049355
FDU43,OUT017,4151.597030202479
FDD58,OUT010,100.26164105529467
FDB27,OUT017,3266.6983576383805
FDB04,OUT018,1177.3234075048267
NCO17,OUT013,1952.074183188677
FDL12,OUT017,931.1729536494169
DRJ13,OUT049,2780.6679239421424
FDD57,OUT045,1504.8707083384359
FDW19,OUT035,1877.7606618534764
DRD27,OUT018,1333.2228055555008
FDH27,OUT027,3895.067163067208
NCW30,OUT027,6911.092650020774
FDR40,OUT018,1046.0346813881695
FDG05,OUT013,2471.907809816557
NCY41,OUT019,213.41967573683044
FDI38,OUT018,3054.8467085118627
FDR20,OUT046,728.9926027553756
FDE09,OUT017,1792.8606934976444
FDN50,OUT019,140.12931181994153
DRF27,OUT045,2433.467459448402
DRF51,OUT013,680.026426172623
NCO02,OUT019,29.05766899446445
FDB51,OUT027,1943.2361974199096
FDJ50,OUT013,778.6752272966896
FDN52,OUT013,1432.1218926883832
FDX14,OUT013,1220.5888894882607
FDT27,OUT019,742.5540127906897
FDV10,OUT013,716.4170485173016
FDU33,OUT046,759.3122652980774
FDU58,OUT046,3426.600968878429
NCP42,OUT027,5245.445775225573
FDL51,OUT027,5234.068725874503
DRH15,OUT027,1416.2028401796035
FDU16,OUT017,1435.2596503573388
FDW15,OUT017,2573.016518421795
FDQ44,OUT045,1986.115286457148
NCI06,OUT027,4515.053720390667
DRK23,OUT019,894.6680536093344
FDC28,OUT035,1769.3312153625086
NCY17,OUT019,256.54253634002015
NCV05,OUT018,2223.848770731368
FDM34,OUT019,290.668807180167
DRD60,OUT027,4995.014493986129
FDT38,OUT046,1359.1864079747559
FDQ57,OUT018,2141.118927254542
FDE59,OUT027,1203.2684668113232
NCM43,OUT046,2666.5160551209033
DRI51,OUT049,2862.1149775713307
NCG30,OUT017,1990.5822316893373
NCK54,OUT035,2007.3392853328107
FDQ16,OUT019,186.15898522008933
FDI36,OUT013,3182.612552396698
FDX16,OUT027,3927.4600319282704
FDA34,OUT046,2805.1519453613714
FDJ48,OUT018,3220.7155512809536
FDU47,OUT035,2162.7237266328193
FDS39,OUT046,2289.0468029552035
FDD11,OUT046,3672.9291144942904
FDM16,OUT027,2130.3856800245717
FDU56,OUT018,2886.190225748383
FDQ32,OUT017,2116.7519491079943
DRK35,OUT013,681.1440562899435
FDA58,OUT049,3731.991731530246
DRG48,OUT019,355.19784256492744
FDT59,OUT010,1021.0564556411192
FDQ31,OUT019,118.75153162058955
FDS51,OUT018,791.911931012562
FDW32,OUT027,2574.121943614742
FDI15,OUT027,6956.81260658463
NCV30,OUT017,1002.4931067698611
DRG25,OUT049,3375.6120122968136
FDT02,OUT013,536.0112836744897
FDO33,OUT027,3246.2983154042026
FDP38,OUT035,822.2076827953271
FDZ45,OUT035,3317.6001326910246
NCA54,OUT027,4553.78163748162
FDU33,OUT017,862.735746994753
FDN58,OUT017,4039.5458677280235
FDI05,OUT045,1218.4688228235193
FDM57,OUT019,64.37632625379848
NCS42,OUT027,2529.7068605225068
FDB57,OUT045,3567.3397552585884
FDC03,OUT045,3210.465137802917
FDZ58,OUT013,2014.0217233053645
NCK29,OUT045,2046.6915552424416
NCR53,OUT045,3575.2973782332206
FDE26,OUT027,3844.167233309801
FDU52,OUT049,2430.2995774355586
FDE41,OUT027,2403.50169380401
FDU38,OUT018,2829.169055661339
FDA52,OUT017,2800.5272074507425
FDW46,OUT046,1111.3449837211986
DRI59,OUT035,3854.0271914484297
FDT38,OUT035,1426.626490945161
FDL33,OUT018,2976.972389363282
FDQ01,OUT027,5570.035631749521
FDJ08,OUT046,3054.764475996099
FDQ47,OUT049,674.9634212519462
NCZ18,OUT013,4170.699105120554
FDE29,OUT017,1062.7788368789006
FDF10,OUT027,3794.160445595415
FDC48,OUT049,1308.2416922072046
FDY58,OUT013,3891.4003165926056
NCX30,OUT010,1061.7756912580126
FDV11,OUT013,2840.7034924400414
FDT46,OUT046,726.6281884680601
DRD01,OUT019,88.8074343279141
FDQ11,OUT013,4142.320325526022
NCM41,OUT017,1444.3877883640653
NCC55,OUT013,607.9277250408933
FDG45,OUT027,5335.346831936668
NCQ54,OUT049,2840.033847393652
FDM34,OUT045,2004.5909393549853
FDD17,OUT019,788.5615781036331
FDN38,OUT027,5722.094115108663
FDB53,OUT018,2111.8353296058067
NCL06,OUT035,4067.9627671969843
NCV18,OUT019,31.915015579969083
FDX25,OUT013,3127.8847946362926
FDB39,OUT046,867.1111225426689
FDC33,OUT049,3328.4999690430363
NCO14,OUT018,499.9836289388647
FDA58,OUT027,5934.297542966901
NCQ02,OUT017,3200.9423541117867
NCR53,OUT017,3589.478191465976
FDN52,OUT046,1413.7826114825411
FDG26,OUT046,3820.3753663733405
FDE23,OUT027,1518.5838721310458
DRI37,OUT013,908.8485542891125
DRH37,OUT018,2425.0301411891287
FDO01,OUT035,2152.224441747767
FDK45,OUT049,1957.8745639994665
FDP23,OUT049,3689.4045767926796
FDM33,OUT035,3788.8976955066933
FDD36,OUT017,2078.122833172476
FDL56,OUT017,1402.2108924734127
FDT27,OUT010,733.7779066908296
FDG52,OUT017,748.727576470504
NCL42,OUT035,4384.141234172512
DRJ24,OUT046,3048.5405071611553
FDV38,OUT046,795.2700062821609
FDT35,OUT045,2730.382211003243
FDY51,OUT045,3384.459502354475
FDC37,OUT017,1750.969895704262
NCP43,OUT013,3073.535975364794
FDO33,OUT045,1726.2563538230515
FDW04,OUT018,1797.9842583684783
NCC31,OUT046,2417.1607796657795
FDK22,OUT049,3720.1937146981813
FDJ50,OUT017,947.6121053785181
FDV13,OUT017,1504.104414874646
DRL60,OUT017,2437.2258579092504
FDW03,OUT017,1865.1133665703194
FDY27,OUT035,3019.1438813708105
FDB39,OUT027,1793.8279235440066
FDU59,OUT045,2340.683913998653
FDZ57,OUT049,2108.7485732182004
FDO21,OUT049,3304.323718221
FDS43,OUT018,2753.4798722901282
FDU28,OUT010,601.4476050103254
FDC51,OUT010,236.24201770486374
FDW16,OUT010,62.525338310013154
FDP32,OUT010,245.4669248493246
FDB60,OUT019,602.4304402478974
NCQ30,OUT046,1930.8201408799468
FDD26,OUT049,3369.580705866198
FDI44,OUT045,1183.70058420863
DRH23,OUT046,1003.7841526234869
FDO44,OUT046,1771.0937765939561
FDG04,OUT046,2918.2989552025906
FDM32,OUT027,2668.7189599412804
FDM09,OUT013,2731.1098326268334
FDZ47,OUT013,1570.9970685136843
FDM40,OUT027,3604.1172356765187
FDY48,OUT017,1733.5455181029529
NCM30,OUT045,623.3260479781379
FDX36,OUT010,906.395672368093
DRF03,OUT017,649.4315076599174
FDN51,OUT049,4312.980424109914
FDM57,OUT049,1308.0069114895007
FDB35,OUT049,1540.935311677634
FDY13,OUT027,2274.8189749876833
FDA37,OUT017,2106.8343523414283
NCX53,OUT017,2270.750979555257
FDD59,OUT018,1029.3491305541022
FDX10,OUT019,233.14555955767005
FDC03,OUT018,2985.173837709781
FDW43,OUT035,4101.360472518892
FDW10,OUT046,2738.415776230042
FDY14,OUT027,6968.145049092909
FDV43,OUT045,657.1148709490705
FDO40,OUT013,2473.1767836950457
FDP46,OUT027,2544.0913652137283
NCE43,OUT019,423.8916642677
FDD05,OUT035,2167.1465580698787
FDJ60,OUT010,519.5861194078308
DRE27,OUT018,1334.0262856550828
FDO11,OUT035,4492.442170989035
DRG11,OUT027,2872.6127961551033
FDK33,OUT010,760.4486901799029
DRM23,OUT045,2629.4106689505293
FDJ02,OUT027,3906.009964141164
NCZ05,OUT045,1623.783953994517
NCL30,OUT013,1963.9295438558277
FDZ19,OUT018,2447.6943228859723
FDM45,OUT049,2036.7980083767713
FDO36,OUT046,2706.112941413223
NCK31,OUT045,715.3856812872391
DRJ37,OUT045,2329.547808096464
FDP24,OUT018,1705.1592996060779
FDF46,OUT013,1796.5710132812849
FDX46,OUT019,38.37027085829739
NCL18,OUT045,2858.439030835542
FDJ26,OUT013,3377.985055510771
FDJ07,OUT045,1785.920045626426
FDY15,OUT013,2510.867725620668
DRG01,OUT045,1125.6834671445047
FDF58,OUT045,1065.2563311506203
FDZ14,OUT019,287.0904123122832
FDP31,OUT049,842.2302712954219
FDH45,OUT013,700.1132723238388
FDA09,OUT010,566.5996632870879
FDW31,OUT035,3203.890334939048
FDA57,OUT046,654.1320542793327
NCE55,OUT035,2893.8641957401705
FDC17,OUT019,733.1242685287456
FDC59,OUT013,1024.723786225925
FDA22,OUT013,2776.9728777987148
FDK52,OUT035,3741.6645136697166
NCM26,OUT046,2410.7888819880027
NCT53,OUT035,2572.053328263562
FDW45,OUT018,2229.911833510105
NCI18,OUT035,3443.1744330706
FDE38,OUT018,2438.9671175452554
FDF08,OUT019,110.80010484455441
FDY58,OUT010,825.6767715837112
FDF58,OUT019,42.0420327548228
FDX39,OUT017,3943.4459379779114
FDB44,OUT049,3602.2272981534697
FDF28,OUT013,2108.13064780581
FDE39,OUT013,1765.4089483896662
FDT37,OUT018,3336.893659803604
FDZ45,OUT017,3469.639593782153
FDO40,OUT035,2681.2279371504883
FDM57,OUT027,2409.1435527268786
DRG36,OUT017,2922.20632252726
FDY36,OUT010,13.568120365050996
DRL60,OUT027,3768.574643068981
FDS25,OUT019,208.27995803788994
DRF49,OUT027,2897.2325792702554
FDP16,OUT045,3938.443640298668
FDS60,OUT049,2668.220438013155
FDU15,OUT027,1272.659680666595
FDK43,OUT046,2092.1067035150177
FDN25,OUT046,945.9431237763887
FDE53,OUT049,1669.4703953175706
FDB22,OUT013,2473.3172207981684
FDE39,OUT017,2014.8929148844938
FDX35,OUT035,3918.368701957372
NCG54,OUT049,2888.5770560390356
FDH27,OUT035,2467.3487393524097
NCK42,OUT013,3352.8100212914082
FDS25,OUT049,1848.3824019457982
FDI10,OUT018,2572.2252560232755
FDU35,OUT035,1673.2394925529645
FDI04,OUT017,3449.192443502024
DRK23,OUT035,4677.492892275541
FDB53,OUT019,319.9510063589382
FDY02,OUT049,4129.662497496348
FDM60,OUT035,714.3306287071076
NCJ31,OUT010,786.8351146870983
DRP35,OUT017,2014.001380647372
NCQ30,OUT018,1713.205634493149
DRL11,OUT010,366.3066912670045
FDU01,OUT013,3096.8159278564685
FDR39,OUT035,3145.106911764067
FDO08,OUT046,2607.993192245691
FDC02,OUT045,4619.090130840364
NCZ29,OUT035,2150.713006541039
FDF29,OUT010,314.793976512724
FDZ23,OUT017,3345.923283339201
NCU53,OUT018,2358.69258935506
NCW30,OUT013,4094.3144973259878
NCM26,OUT027,4023.169169270077
FDV50,OUT027,3284.378582486072
FDW15,OUT049,2537.2721901020936
FDI35,OUT027,4859.209312642094
FDO11,OUT017,4362.729988186823
FDN48,OUT046,1487.1895449358751
NCA17,OUT049,2480.4681463161255
NCN54,OUT013,1144.9161185512592
FDP22,OUT013,801.3636909237322
NCB54,OUT035,2042.3899296271459
FDD08,OUT045,596.2085256150366
DRM48,OUT010,242.10870560574884
FDG41,OUT027,3019.999840642761
FDE44,OUT027,1664.3174545656618
FDE26,OUT035,2429.4144208528837
NCS38,OUT013,1910.6821875025264
NCJ54,OUT018,3247.283839841499
FDI40,OUT019,154.12523261542617
FDN45,OUT018,3634.7047524294735
FDU43,OUT046,3829.8848322885715
FDI04,OUT010,681.8976033535795
NCC07,OUT018,1409.7772969404123
NCC07,OUT019,147.4438256906205
NCD18,OUT045,3629.21148382387
FDU55,OUT035,4466.728923857784
FDX59,OUT035,622.3729852093642
FDR52,OUT049,3208.7246815852923
NCP17,OUT013,913.6847485764532
FDQ32,OUT045,2009.2030990399844
NCT17,OUT049,3260.974142898191
FDO10,OUT049,967.829132289106
FDE32,OUT049,609.5460521038643
FDN44,OUT045,2545.1294066586506
FDH02,OUT035,1455.963786728297
FDK60,OUT013,1632.781241886352
FDS24,OUT019,121.52521051047398
FDL03,OUT010,654.8754860969128
FDB46,OUT027,5321.731653612011
FDO48,OUT049,3783.4431530889074
FDZ39,OUT049,1753.9449096216506
FDT02,OUT027,1250.2254287659455
FDC50,OUT013,1611.247664008585
FDP39,OUT035,838.9292468134748
DRG15,OUT018,904.1081650270448
FDP10,OUT018,1415.3583885544358
FDF53,OUT027,5026.473705333623
FDN34,OUT045,2757.3205507162534
FDK02,OUT045,1946.908311860788
FDC23,OUT045,2794.527692923302
FDJ10,OUT019,341.99181976249673
FDE53,OUT035,1728.0902555173725
FDR25,OUT035,4696.932394543714
FDW50,OUT046,2669.8533806554747
FDS09,OUT049,867.0161543578924
FDW49,OUT010,550.8605301459597
FDU51,OUT046,2838.9886726687287
FDF28,OUT018,1782.5748439539557
NCY30,OUT018,2588.94939635475
FDD44,OUT045,4463.113381026839
FDX09,OUT017,2834.8123373789717
NCF30,OUT013,2152.878114870202
FDZ50,OUT019,689.650092683375
FDW37,OUT013,1356.9946641898557
FDD11,OUT049,4016.943426981743
DRH39,OUT018,975.7190378006604
FDA36,OUT049,2935.1737988958425
NCG43,OUT049,1443.1554325094105
FDF02,OUT035,1741.225880569903
FDP57,OUT027,2749.384482352325
NCE42,OUT017,3506.613259341899
NCR38,OUT027,5873.926316286506
FDP03,OUT019,266.59918926074096
FDO51,OUT035,793.8109400525377
NCQ42,OUT046,2010.1017817703178
NCM41,OUT046,1407.2126006336741
FDH48,OUT027,2306.4892476067175
DRF60,OUT046,3694.939223604984
FDJ27,OUT035,1627.971164512505
FDQ14,OUT013,2289.6992418202785
FDN27,OUT017,1831.9339832439553
NCQ02,OUT046,2870.894280329359
FDJ33,OUT049,2052.762763720831
FDP07,OUT027,5474.028605412674
DRE01,OUT049,4283.557621097567
FDU36,OUT045,1500.1500257977175
FDL28,OUT017,4022.621326354178
NCX53,OUT046,2223.849722509068
FDZ39,OUT013,1682.0598108234838
NCP42,OUT013,3197.3650290256137
FDJ14,OUT035,1348.4584945758888
FDK04,OUT049,931.3782277045901
NCC19,OUT017,3054.7530222483947
FDS09,OUT018,655.0054102249359
FDZ02,OUT046,1601.0782683150298
FDD35,OUT018,1754.087912488646
NCY42,OUT017,2409.902670409851
FDB05,OUT045,3456.163946195206
FDF20,OUT035,3334.7354587979494
NCO41,OUT018,1356.045912355655
FDC40,OUT027,2203.487453043242
FDV58,OUT045,2722.8862171447213
FDZ57,OUT045,1956.301073835776
DRM35,OUT046,2900.663485107712
DRN36,OUT018,1341.9460695762957
FDQ13,OUT046,1276.9274924032836
DRO35,OUT010,193.1789120099627
NCD43,OUT035,1768.3233656423317
FDA51,OUT018,1590.5433451230383
NCX17,OUT027,5598.560931655891
NCZ17,OUT049,783.5861931032583
FDR11,OUT027,4306.163717817215
FDW34,OUT049,4116.465620108514
FDN50,OUT017,1515.2413945226126
FDS09,OUT046,842.3813211037126
FDS48,OUT018,2196.0498156747303
FDL44,OUT049,2781.9309435225628
DRF48,OUT018,2739.0634226105353
FDA14,OUT018,2107.029174304807
NCD30,OUT049,1639.4448957792054
FDI16,OUT017,855.0461207976377
NCG06,OUT035,4144.711918242837
DRZ24,OUT035,2116.3360733757436
NCS17,OUT045,1525.711305002117
FDB37,OUT045,4045.8787091954696
FDE10,OUT035,2099.021480654684
FDC57,OUT045,3019.096621636954
FDM12,OUT018,2918.836405797811
FDE24,OUT049,2229.1538612379395
FDW22,OUT045,3521.290541472732
DRD01,OUT027,1750.2045524197408
NCZ18,OUT027,6026.088814492575
FDN49,OUT045,624.8405273452817
FDR22,OUT035,2088.6754525801475
FDV08,OUT019,206.92442268715482
FDY39,OUT046,3595.6561014451604
FDV36,OUT049,2329.991038996395
FDO60,OUT045,674.6792751516246
FDU04,OUT027,3081.401689729848
FDR20,OUT027,1575.2393541677664
FDW19,OUT019,214.08793954039638
FDU40,OUT049,2763.0138131621097
FDK15,OUT045,1546.8959229025502
DRF15,OUT035,2553.517433980087
FDQ25,OUT017,2904.6709964568654
FDI48,OUT019,107.01410438861939
FDS49,OUT046,1293.0755226958886
FDV22,OUT046,2602.484147540487
NCV42,OUT046,1819.2399735681458
FDX26,OUT046,2945.006970498512
FDI33,OUT018,1250.5158784695502
FDZ14,OUT049,2051.2999294960578
FDG10,OUT013,862.0549073266485
FDM38,OUT018,687.2668517750335
FDG26,OUT027,5396.49171927117
FDH46,OUT035,1743.729023657512
FDN13,OUT018,1344.2064006993307
FDU57,OUT035,2456.857343958609
NCI06,OUT046,2827.0017434819547
FDM38,OUT045,889.5397212706283
NCG42,OUT010,269.6430872292312
FDL39,OUT045,2968.276051740893
FDT31,OUT019,608.7000580935083
FDV59,OUT013,3533.7362023381665
FDB49,OUT035,1695.6736431283225
FDD58,OUT049,1653.2837739994454
DRN59,OUT046,710.5784178146441
FDX48,OUT049,2635.466930898649
FDQ11,OUT049,3911.3214045686054
FDY12,OUT049,858.889077968904
FDQ11,OUT045,4038.7989922295747
DRI11,OUT017,1865.0050187411625
FDY32,OUT027,3997.2285942107096
FDS51,OUT045,884.9464738633918
FDR19,OUT010,383.46827917704087
DRB13,OUT018,2583.230905518018
FDS21,OUT035,1116.4194761988115
FDQ40,OUT045,2807.608249692326
NCE55,OUT013,2871.8263459710074
FDX43,OUT027,4127.064536009414
FDS12,OUT049,2235.3128294622506
DRK01,OUT027,2595.6394904784906
FDN25,OUT017,924.978140976396
FDB60,OUT046,3178.465378621356
FDQ13,OUT017,1371.8690944313905
DRK13,OUT045,3159.533539545457
DRF25,OUT018,388.0634554280784
NCD42,OUT019,244.00792071837455
FDW25,OUT045,1325.2774069664058
NCV29,OUT027,4610.706204795165
NCK42,OUT035,3393.035001727883
DRJ13,OUT027,4041.4678702122746
DRD15,OUT017,3882.565690615138
FDM27,OUT045,2507.25127060578
FDZ50,OUT018,2848.7323574911447
FDC04,OUT046,3755.25837525579
FDF50,OUT049,3314.3533641856593
FDP15,OUT045,4009.94589646444
FDK46,OUT035,4381.86070981876
FDZ56,OUT018,2487.438383058319
FDY60,OUT049,2369.289412802726
FDB10,OUT035,3971.294112488311
FDR57,OUT045,2413.707937855503
FDU58,OUT049,3251.556594584221
FDH02,OUT046,1418.0893042896414
FDP48,OUT013,3231.2086005386795
FDI46,OUT035,4230.615742018953
FDW56,OUT013,3306.0525123616003
NCM19,OUT010,212.1999121680598
FDS50,OUT027,5195.460382998182
FDK24,OUT013,714.1734803344026
FDO36,OUT017,3132.8690617804564
FDK45,OUT027,2947.393149339377
NCL05,OUT045,655.4933183406785
FDL32,OUT018,1611.8993688572025
FDA28,OUT049,2176.05077889053
FDY36,OUT018,975.7919474085585
FDP32,OUT018,1822.9823366187495
FDL50,OUT046,2010.3134363575755
DRC24,OUT049,2581.569146269511
NCS18,OUT017,1806.9974410851282
FDD16,OUT017,1235.800152224255
NCV18,OUT013,1479.1870838748534
FDX07,OUT046,3056.986496697105
NCZ05,OUT027,2863.4236255140095
NCI31,OUT013,592.9732267881712
FDK14,OUT049,1296.6729921025646
NCR06,OUT045,644.7146813114695
NCF54,OUT049,2898.2842770183947
DRG23,OUT010,390.1548591602297
FDD53,OUT046,676.4225241493923
NCM31,OUT027,3355.4538821632827
FDT16,OUT017,4458.863599275658
FDR40,OUT035,1353.7607425481044
DRG25,OUT017,3295.3492555940975
FDT10,OUT035,1031.99025324624
FDY32,OUT013,2736.0385176467094
FDN50,OUT035,1543.8755159552638
FDZ35,OUT019,175.2654115364227
NCP54,OUT045,1941.1802268179254
NCD07,OUT035,1764.08000502305
FDS02,OUT018,2904.075661253879
DRN59,OUT018,564.4452709540823
DRB24,OUT013,2569.4933897742994
FDP37,OUT027,3382.652190219825
DRB01,OUT018,2843.710051092116
FDR47,OUT046,2983.007715441841
NCM31,OUT010,381.35172421767356
NCF06,OUT027,6158.858315783331
NCV17,OUT027,3271.3273205184596
FDS10,OUT049,3032.1462492812584
FDN52,OUT035,1437.4509891422922
FDZ48,OUT013,1840.1601777898316
FDJ48,OUT049,4008.5552039724303
DRB13,OUT027,4711.583517976905
FDV59,OUT017,3687.171190313769
FDL32,OUT035,1804.681034225095
FDZ12,OUT035,2241.039170804483
NCR06,OUT027,1178.7348879833764
FDP51,OUT017,2086.859986890013
FDY22,OUT013,2314.7968605064048
FDZ38,OUT049,3068.780804572798
NCO54,OUT035,1025.0915388198794
FDR23,OUT035,2940.2888385943847
FDM38,OUT049,920.1559465417598
FDS25,OUT013,1888.9134024344366
FDZ22,OUT013,1224.067289598156
FDZ20,OUT019,877.4649798810724
FDD45,OUT010,80.19966892875848
FDN03,OUT049,4040.395737193072
NCW30,OUT046,3367.6471694156717
FDY24,OUT027,1785.0730472449486
FDJ26,OUT019,719.6019677719742
FDM15,OUT049,2501.562982423468
NCW54,OUT027,1964.9807781636212
FDA23,OUT045,1548.6837517659562
FDA39,OUT019,254.2241303513115
FDZ12,OUT017,2410.595374644505
NCB42,OUT046,1867.7136111909651
FDL16,OUT046,790.879833852637
FDO24,OUT019,462.18946546888895
NCP42,OUT046,2974.5860317525803
FDR19,OUT018,2165.9679610259195
DRL01,OUT045,3745.058266216322
FDV37,OUT046,3036.7969927495064
FDI41,OUT010,387.2373124156861
FDF58,OUT049,1115.9215036126031
NCF43,OUT018,1823.2862631479838
FDN02,OUT049,3427.3754754588012
NCP41,OUT035,1793.5126694700364
NCY17,OUT027,1406.959119096325
FDL58,OUT027,5527.3712291441625
NCA30,OUT027,5365.599517237424
FDE46,OUT018,2142.869479337192
FDY38,OUT035,4021.903400189101
NCH29,OUT027,2692.535883357518
FDO20,OUT045,3887.264132158105
FDP44,OUT018,1443.6454459975855
FDM02,OUT027,2511.947185307519
FDJ14,OUT027,2395.1447101224826
FDH04,OUT010,39.27816165539902
DRK23,OUT046,4326.6034069596235
NCW05,OUT046,1842.1623485083899
FDF12,OUT049,2464.390219547738
FDL51,OUT019,804.419231994984
FDN03,OUT018,3612.7462306389384
DRJ37,OUT049,2452.0954525463135
FDM12,OUT019,596.7183005902762
FDA16,OUT045,3462.149221209007
NCB07,OUT017,3234.097052604326
NCI17,OUT019,133.7910704307419
FDR51,OUT046,2377.750730351394
FDJ55,OUT045,3671.3943414116943
NCZ17,OUT013,678.3995406010949
FDU25,OUT013,896.3580383356733
NCG18,OUT045,1625.6825807176585
DRM11,OUT017,4237.28749801877
FDH16,OUT035,1564.7340360215983
FDZ04,OUT018,770.776679329806
NCX53,OUT035,2387.6020040973144
FDX38,OUT027,1596.1814291325215
FDX09,OUT046,2709.561272377386
NCW05,OUT018,1453.0335750817205
NCS41,OUT017,3152.1394594266
FDI26,OUT046,2843.8862075742763
NCZ41,OUT027,3452.8578386425447
NCK06,OUT046,1990.191769472809
FDX23,OUT027,2631.73612193278
NCA42,OUT046,2465.686707269374
FDC20,OUT049,919.8006364239492
DRC49,OUT018,2107.9636806257236
FDX01,OUT013,1770.1893363397082
FDC08,OUT045,3608.7759538830796
FDC02,OUT017,4936.8007506702
FDK10,OUT045,2805.2680074698933
DRC24,OUT013,2488.026061737335
FDW16,OUT019,107.36854001729739
NCU06,OUT018,3335.003999379693
DRA59,OUT045,3036.6412408759793
FDR24,OUT019,126.77855961044891
DRL35,OUT018,455.7757172532004
FDA49,OUT013,1320.219103357487
NCC55,OUT046,626.1186186250347
DRD24,OUT019,308.8899013777527
NCE55,OUT049,3057.7954874095144
FDT33,OUT045,2720.4464562106764
NCT53,OUT013,2482.222744749952
FDS26,OUT046,3937.318571415922
FDL22,OUT018,1193.874350298125
FDP44,OUT017,1752.8542736283641
FDC52,OUT018,2126.996438866225
FDI53,OUT010,509.5774260621819
FDZ23,OUT046,3057.535877453702
NCT18,OUT013,3079.6224948253807
FDR13,OUT046,1862.5198703509884
FDB09,OUT010,251.04634451696973
FDZ60,OUT013,1578.7361644058858
FDB11,OUT046,3835.1845434141997
FDC10,OUT018,1696.8935140331141
FDW56,OUT035,3276.774873679887
FDK14,OUT027,2387.4183904533324
DRE27,OUT027,2695.57334658205
FDA38,OUT017,3813.635902027096
FDT11,OUT045,3071.374764771128
FDP15,OUT035,4257.320997131033
FDV27,OUT035,1462.5063612963795
FDS36,OUT027,2844.8156038278626
FDY40,OUT027,1565.640740231542
NCF19,OUT049,828.5836477683753
FDF53,OUT045,3014.8034195499563
FDS14,OUT027,4035.485590139701
FDE56,OUT046,1057.47748669287
FDZ19,OUT035,2880.7114565225743
FDZ46,OUT013,1724.4968497215777
FDR16,OUT046,3669.5977821808906
FDG29,OUT018,442.86735972158084
NCE30,OUT017,3500.199826653534
FDZ40,OUT046,811.5836596353387
FDG58,OUT018,2213.1383245429606
DRH03,OUT013,1577.92156863085
FDZ47,OUT045,1507.7720381500494
FDV04,OUT018,2221.9935756186364
FDZ10,OUT018,1761.644801377972
FDG46,OUT017,2000.7636808385785
NCF07,OUT045,1517.8242943104967
FDY44,OUT035,3420.2975914311487
FDB21,OUT013,3899.104995589274
FDS20,OUT035,3355.371490722356
FDS49,OUT049,1336.3290217247331
FDX55,OUT027,5239.997968585024
NCQ02,OUT018,2638.9369311693995
FDR25,OUT013,4394.10761376775
DRG39,OUT045,868.9439319699637
FDB46,OUT046,3393.73637399801
NCC30,OUT018,2594.1348330866117
FDE58,OUT035,2024.9210884362783
FDC05,OUT019,660.7628449206007
FDY15,OUT046,2496.04299157027
FDG14,OUT046,2391.970002040792
FDL08,OUT049,4015.958127401979
FDQ47,OUT013,676.4796112106056
FDN12,OUT035,1800.2163642621147
FDW10,OUT013,2729.841477785381
FDD02,OUT035,1949.3080832548042
FDX35,OUT010,888.1398095899949
FDT35,OUT046,2686.154688272078
DRN47,OUT019,599.5533059172841
FDB11,OUT010,943.5888811076866
FDN20,OUT045,2724.662773679922
FDB59,OUT035,3221.740828785157
FDJ58,OUT045,2841.9826698361917
FDU60,OUT046,2802.474901013564
FDS03,OUT049,1168.1533034885585
FDU40,OUT019,579.2452927283477
DRH15,OUT049,794.0458740884327
FDD04,OUT027,3902.255718503117
FDQ01,OUT046,3764.0705648572807
FDF28,OUT035,2193.8384988647035
FDD22,OUT010,194.21502107050847
FDY19,OUT046,1859.0341493230162
FDN33,OUT035,1500.6208327075858
FDV36,OUT035,2335.1318435757553
FDW01,OUT010,418.6633432071688
FDJ28,OUT049,3412.852857076606
FDB17,OUT035,3223.9518822850255
FDM40,OUT049,2210.2606487100365
FDV46,OUT045,2018.3147302032864
FDQ44,OUT049,2044.417296817509
NCD42,OUT046,642.8271193067682
DRH37,OUT046,2570.731320997636
FDR10,OUT018,2409.009828143247
NCD06,OUT027,1486.9268220912911
FDI53,OUT046,2576.5838755625286
